County,City,Date Local,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
Bronx,New York,8/10/2003,21.375,0.016208,2.6875,0.641667
Bronx,New York,8/11/2003,20.047619,0.016542,4.541667,0.6875
Bronx,New York,8/11/2003,20.047619,0.016542,4.541667,0.733333
Bronx,New York,8/11/2003,20.047619,0.016542,4.5125,0.6875
Bronx,New York,8/11/2003,20.047619,0.016542,4.5125,0.733333
Bronx,New York,8/12/2003,25.375,0.014,2.25,0.741667
Bronx,New York,8/12/2003,25.375,0.014,2.25,0.7
Bronx,New York,8/12/2003,25.375,0.014,2.225,0.741667
Bronx,New York,8/12/2003,25.375,0.014,2.225,0.7
Bronx,New York,8/13/2003,33.916667,0.027583,6.083333,0.9375
Bronx,New York,8/13/2003,33.916667,0.027583,6.083333,0.925
Bronx,New York,8/13/2003,33.916667,0.027583,6.05,0.9375
Bronx,New York,8/13/2003,33.916667,0.027583,6.05,0.925
Bronx,New York,8/14/2003,21.230769,0.0215,5.307692,0.766667
Bronx,New York,8/14/2003,21.230769,0.0215,5.307692,0.828571
Bronx,New York,8/14/2003,21.230769,0.0215,5.625,0.766667
Bronx,New York,8/14/2003,21.230769,0.0215,5.625,0.828571
Bronx,New York,8/15/2003,29.411765,0.031632,3.823529,0.776471
Bronx,New York,8/15/2003,29.411765,0.031632,3.823529,0.741667
Bronx,New York,8/15/2003,29.411765,0.031632,3.16,0.776471
Bronx,New York,8/15/2003,29.411765,0.031632,3.16,0.741667
Bronx,New York,8/16/2003,31.833333,0.028917,6.708333,0.891667
Bronx,New York,8/16/2003,31.833333,0.028917,6.708333,0.908333
Bronx,New York,8/16/2003,31.833333,0.028917,6.675,0.891667
Bronx,New York,8/16/2003,31.833333,0.028917,6.675,0.908333
Bronx,New York,8/17/2003,17.958333,0.021292,2.375,0.7375
Bronx,New York,8/17/2003,17.958333,0.021292,2.375,0.754167
Bronx,New York,8/17/2003,17.958333,0.021292,2.35,0.7375
Bronx,New York,8/17/2003,17.958333,0.021292,2.35,0.754167
Bronx,New York,8/18/2003,18.125,0.020625,1.25,0.658333
Bronx,New York,8/18/2003,18.125,0.020625,1.25,0.695833
Bronx,New York,8/18/2003,18.125,0.020625,1.225,0.658333
Bronx,New York,8/18/2003,18.125,0.020625,1.225,0.695833
Bronx,New York,8/19/2003,32.217391,0.026667,6.625,0.754167
Bronx,New York,8/19/2003,32.217391,0.026667,6.625,0.729167
Bronx,New York,8/19/2003,32.217391,0.026667,6.5875,0.754167
Bronx,New York,8/19/2003,32.217391,0.026667,6.5875,0.729167
Bronx,New York,8/20/2003,28.227273,0.04225,6.833333,0.775
Bronx,New York,8/20/2003,28.227273,0.04225,6.833333,0.779167
Bronx,New York,8/20/2003,28.227273,0.04225,6.7875,0.775
Bronx,New York,8/20/2003,28.227273,0.04225,6.7875,0.779167
Bronx,New York,8/21/2003,32.916667,0.039833,8.875,0.908696
Bronx,New York,8/21/2003,32.916667,0.039833,8.875,0.904167
Bronx,New York,8/21/2003,32.916667,0.039833,8.85,0.908696
Bronx,New York,8/21/2003,32.916667,0.039833,8.85,0.904167
Bronx,New York,8/22/2003,25.958333,0.042417,9.347826,0.7875
Bronx,New York,8/22/2003,25.958333,0.042417,9.347826,0.829167
Bronx,New York,8/22/2003,25.958333,0.042417,9.642857,0.7875
Bronx,New York,8/22/2003,25.958333,0.042417,9.642857,0.829167
Bronx,New York,8/23/2003,13.166667,0.024167,1.666667,0.4875
Bronx,New York,8/23/2003,13.166667,0.024167,1.666667,0.529167
Bronx,New York,8/23/2003,13.166667,0.024167,1.65,0.4875
Bronx,New York,8/23/2003,13.166667,0.024167,1.65,0.529167
Bronx,New York,8/24/2003,15.666667,0.020917,1.916667,0.458333
Bronx,New York,8/24/2003,15.666667,0.020917,1.916667,0.433333
Bronx,New York,8/24/2003,15.666667,0.020917,1.875,0.458333
Bronx,New York,8/24/2003,15.666667,0.020917,1.875,0.433333
Bronx,New York,8/25/2003,29.5,0.037542,10.869565,0.629167
Bronx,New York,8/25/2003,29.5,0.037542,10.869565,0.620833
Bronx,New York,8/25/2003,29.5,0.037542,10.542857,0.629167
Bronx,New York,8/25/2003,29.5,0.037542,10.542857,0.620833
Bronx,New York,8/26/2003,29.458333,0.025,5.625,0.75
Bronx,New York,8/26/2003,29.458333,0.025,5.625,0.7625
Bronx,New York,8/26/2003,29.458333,0.025,5.6,0.75
Bronx,New York,8/26/2003,29.458333,0.025,5.6,0.7625
Bronx,New York,8/27/2003,23.875,0.033,7.833333,0.670833
Bronx,New York,8/27/2003,23.875,0.033,7.833333,0.675
Bronx,New York,8/27/2003,23.875,0.033,7.8,0.670833
Bronx,New York,8/27/2003,23.875,0.033,7.8,0.675
Bronx,New York,8/28/2003,22.608696,0.028458,3.130435,0.604545
Bronx,New York,8/28/2003,22.608696,0.028458,3.130435,0.591667
Bronx,New York,8/28/2003,22.608696,0.028458,3.1,0.604545
Bronx,New York,8/28/2003,22.608696,0.028458,3.1,0.591667
Bronx,New York,8/29/2003,28.75,0.02525,2.291667,0.825
Bronx,New York,8/29/2003,28.75,0.02525,2.291667,0.791667
Bronx,New York,8/29/2003,28.75,0.02525,2.2625,0.825
Bronx,New York,8/29/2003,28.75,0.02525,2.2625,0.791667
Bronx,New York,8/30/2003,16.333333,0.021083,3,0.683333
Bronx,New York,8/30/2003,16.333333,0.021083,3,0.770833
Bronx,New York,8/30/2003,16.333333,0.021083,2.975,0.683333
Bronx,New York,8/30/2003,16.333333,0.021083,2.975,0.770833
Bronx,New York,8/31/2003,12.583333,0.025917,1.208333,0.520833
Bronx,New York,8/31/2003,12.583333,0.025917,1.208333,0.516667
Bronx,New York,8/31/2003,12.583333,0.025917,1.1875,0.520833
Bronx,New York,8/31/2003,12.583333,0.025917,1.1875,0.516667
Bronx,New York,9/1/2003,10.666667,0.024375,0.833333,0.575
Bronx,New York,9/1/2003,10.666667,0.024375,0.833333,0.5875
Bronx,New York,9/1/2003,10.666667,0.024375,0.825,0.575
Bronx,New York,9/1/2003,10.666667,0.024375,0.825,0.5875
Bronx,New York,9/2/2003,15.166667,0.01775,0.291667,0.6125
Bronx,New York,9/2/2003,15.166667,0.01775,0.275,0.6125
Bronx,New York,9/3/2003,15.26087,0.011917,0.173913,0.63913
Bronx,New York,9/3/2003,15.26087,0.011917,0.173913,0.616667
Bronx,New York,9/3/2003,15.26087,0.011917,0.185714,0.63913
Bronx,New York,9/3/2003,15.26087,0.011917,0.185714,0.616667
Bronx,New York,9/4/2003,26.208333,0.003083,5.166667,1.143478
Bronx,New York,9/4/2003,26.208333,0.003083,5.166667,0.945833
Bronx,New York,9/4/2003,26.208333,0.003083,5.125,1.143478
Bronx,New York,9/4/2003,26.208333,0.003083,5.125,0.945833
Bronx,New York,9/5/2003,17.916667,0.014583,3.708333,0.6875
Bronx,New York,9/5/2003,17.916667,0.014583,3.708333,0.883333
Bronx,New York,9/5/2003,17.916667,0.014583,3.675,0.6875
Bronx,New York,9/5/2003,17.916667,0.014583,3.675,0.883333
Bronx,New York,9/6/2003,18,0.017333,2.625,0.681818
Bronx,New York,9/6/2003,18,0.017333,2.625,0.616667
Bronx,New York,9/6/2003,18,0.017333,2.6,0.681818
Bronx,New York,9/6/2003,18,0.017333,2.6,0.616667
Bronx,New York,9/7/2003,26.25,0.023042,5.083333,0.733333
Bronx,New York,9/7/2003,26.25,0.023042,5.083333,0.775
Bronx,New York,9/7/2003,26.25,0.023042,5.05,0.733333
Bronx,New York,9/7/2003,26.25,0.023042,5.05,0.775
Bronx,New York,9/8/2003,22,0.020958,2.416667,0.691667
Bronx,New York,9/8/2003,22,0.020958,2.416667,0.725
Bronx,New York,9/8/2003,22,0.020958,2.3875,0.691667
Bronx,New York,9/8/2003,22,0.020958,2.3875,0.725
Bronx,New York,9/9/2003,8.375,0.0235,2.666667,0.529167
Bronx,New York,9/9/2003,8.375,0.0235,2.666667,0.5625
Bronx,New York,9/9/2003,8.375,0.0235,2.65,0.529167
Bronx,New York,9/9/2003,8.375,0.0235,2.65,0.5625
Bronx,New York,9/10/2003,24.041667,0.014833,4.708333,0.7125
Bronx,New York,9/10/2003,24.041667,0.014833,4.708333,0.629167
Bronx,New York,9/10/2003,24.041667,0.014833,4.675,0.7125
Bronx,New York,9/10/2003,24.041667,0.014833,4.675,0.629167
Bronx,New York,9/11/2003,16.625,0.029042,3.708333,0.708333
Bronx,New York,9/11/2003,16.625,0.029042,3.708333,0.7875
Bronx,New York,9/11/2003,16.625,0.029042,3.6625,0.708333
Bronx,New York,9/11/2003,16.625,0.029042,3.6625,0.7875
Bronx,New York,9/12/2003,7.416667,0.024417,1.826087,0.6
Bronx,New York,9/12/2003,7.416667,0.024417,1.826087,0.5875
Bronx,New York,9/12/2003,7.416667,0.024417,1.814286,0.6
Bronx,New York,9/12/2003,7.416667,0.024417,1.814286,0.5875
Bronx,New York,9/13/2003,6.916667,0.019333,0.125,0.670833
Bronx,New York,9/13/2003,6.916667,0.019333,0.125,0.658333
Bronx,New York,9/13/2003,6.916667,0.019333,0.1125,0.670833
Bronx,New York,9/13/2003,6.916667,0.019333,0.1125,0.658333
Bronx,New York,9/14/2003,10.541667,0.013875,0.083333,0.745833
Bronx,New York,9/14/2003,10.541667,0.013875,0.083333,0.754167
Bronx,New York,9/14/2003,10.541667,0.013875,0.075,0.745833
Bronx,New York,9/14/2003,10.541667,0.013875,0.075,0.754167
Bronx,New York,9/15/2003,16.434783,0.009625,1.590909,0.779167
Bronx,New York,9/15/2003,16.434783,0.009625,1.590909,0.8125
Bronx,New York,9/15/2003,16.434783,0.009625,1.528571,0.779167
Bronx,New York,9/15/2003,16.434783,0.009625,1.528571,0.8125
Bronx,New York,9/16/2003,21.125,0.018292,3.25,0.679167
Bronx,New York,9/16/2003,21.125,0.018292,3.2125,0.679167
Bronx,New York,9/17/2003,20.833333,0.025792,3.958333,0.683333
Bronx,New York,9/17/2003,20.833333,0.025792,3.958333,0.7
Bronx,New York,9/17/2003,20.833333,0.025792,3.9375,0.683333
Bronx,New York,9/17/2003,20.833333,0.025792,3.9375,0.7
Bronx,New York,9/18/2003,9,0.031833,1.541667,0.634783
Bronx,New York,9/18/2003,9,0.031833,1.541667,0.645833
Bronx,New York,9/18/2003,9,0.031833,1.5125,0.634783
Bronx,New York,9/18/2003,9,0.031833,1.5125,0.645833
Bronx,New York,9/19/2003,9.291667,0.02725,0.833333,0.75
Bronx,New York,9/19/2003,9.291667,0.02725,0.833333,0.729167
Bronx,New York,9/19/2003,9.291667,0.02725,0.825,0.75
Bronx,New York,9/19/2003,9.291667,0.02725,0.825,0.729167
Bronx,New York,9/20/2003,24.083333,0.026625,7.5,0.929167
Bronx,New York,9/20/2003,24.083333,0.026625,7.5,0.904167
Bronx,New York,9/20/2003,24.083333,0.026625,7.475,0.929167
Bronx,New York,9/20/2003,24.083333,0.026625,7.475,0.904167
Bronx,New York,9/21/2003,19.833333,0.023,4.166667,0.825
Bronx,New York,9/21/2003,19.833333,0.023,4.166667,0.804167
Bronx,New York,9/21/2003,19.833333,0.023,4.1375,0.825
Bronx,New York,9/21/2003,19.833333,0.023,4.1375,0.804167
Bronx,New York,9/22/2003,17,0.030083,1.913043,0.8
Bronx,New York,9/22/2003,17,0.030083,1.913043,0.9
Bronx,New York,9/22/2003,17,0.030083,1.885714,0.8
Bronx,New York,9/22/2003,17,0.030083,1.885714,0.9
Bronx,New York,9/23/2003,18.777778,0.020867,2.619048,0.705
Bronx,New York,9/23/2003,18.777778,0.020867,2.619048,0.676471
Bronx,New York,9/23/2003,18.777778,0.020867,2.614286,0.705
Bronx,New York,9/23/2003,18.777778,0.020867,2.614286,0.676471
Bronx,New York,9/24/2003,27.125,0.021583,4.333333,0.770833
Bronx,New York,9/24/2003,27.125,0.021583,4.333333,0.758333
Bronx,New York,9/24/2003,27.125,0.021583,4.3,0.770833
Bronx,New York,9/24/2003,27.125,0.021583,4.3,0.758333
Bronx,New York,9/25/2003,28.958333,0.024333,4.5,0.8375
Bronx,New York,9/25/2003,28.958333,0.024333,4.5,0.8125
Bronx,New York,9/25/2003,28.958333,0.024333,4.4625,0.8375
Bronx,New York,9/25/2003,28.958333,0.024333,4.4625,0.8125
Bronx,New York,9/26/2003,22.625,0.005542,3.333333,0.9875
Bronx,New York,9/26/2003,22.625,0.005542,3.333333,0.966667
Bronx,New York,9/26/2003,22.625,0.005542,3.3,0.9875
Bronx,New York,9/26/2003,22.625,0.005542,3.3,0.966667
Bronx,New York,9/27/2003,10.916667,0.020292,0.416667,0.754167
Bronx,New York,9/27/2003,10.916667,0.020292,0.416667,0.804167
Bronx,New York,9/27/2003,10.916667,0.020292,0.4,0.754167
Bronx,New York,9/27/2003,10.916667,0.020292,0.4,0.804167
Bronx,New York,9/28/2003,14.041667,0.012583,1.833333,0.733333
Bronx,New York,9/28/2003,14.041667,0.012583,1.8,0.733333
Bronx,New York,9/29/2003,18.333333,0.010167,4.454545,0.7375
Bronx,New York,9/29/2003,18.333333,0.010167,4.454545,0.745833
Bronx,New York,9/29/2003,18.333333,0.010167,4.783333,0.7375
Bronx,New York,9/29/2003,18.333333,0.010167,4.783333,0.745833
Bronx,New York,9/30/2003,21,0.008917,4.375,0.716667
Bronx,New York,9/30/2003,21,0.008917,4.375,0.720833
Bronx,New York,9/30/2003,21,0.008917,4.35,0.716667
Bronx,New York,9/30/2003,21,0.008917,4.35,0.720833
Bronx,New York,10/1/2003,26.333333,0.011208,6.25,0.754167
Bronx,New York,10/1/2003,26.333333,0.011208,6.25,0.770833
Bronx,New York,10/1/2003,26.333333,0.011208,6.2125,0.754167
Bronx,New York,10/1/2003,26.333333,0.011208,6.2125,0.770833
Bronx,New York,10/2/2003,20.130435,0.0125,7.583333,0.652174
Bronx,New York,10/2/2003,20.130435,0.0125,7.583333,0.679167
Bronx,New York,10/2/2003,20.130435,0.0125,7.55,0.652174
Bronx,New York,10/2/2003,20.130435,0.0125,7.55,0.679167
Bronx,New York,10/3/2003,20.5,0.009667,5.083333,0.658333
Bronx,New York,10/3/2003,20.5,0.009667,5.083333,0.645833
Bronx,New York,10/3/2003,20.5,0.009667,5.0625,0.658333
Bronx,New York,10/3/2003,20.5,0.009667,5.0625,0.645833
Bronx,New York,10/4/2003,26.791667,0.010792,7.125,0.720833
Bronx,New York,10/4/2003,26.791667,0.010792,7.125,0.704167
Bronx,New York,10/4/2003,26.791667,0.010792,7.1,0.720833
Bronx,New York,10/4/2003,26.791667,0.010792,7.1,0.704167
Bronx,New York,10/5/2003,21.25,0.009917,9.541667,0.720833
Bronx,New York,10/5/2003,21.25,0.009917,9.541667,0.716667
Bronx,New York,10/5/2003,21.25,0.009917,9.5125,0.720833
Bronx,New York,10/5/2003,21.25,0.009917,9.5125,0.716667
Bronx,New York,10/6/2003,23.571429,0.008667,8.041667,0.795833
Bronx,New York,10/6/2003,23.571429,0.008667,8.041667,0.7875
Bronx,New York,10/6/2003,23.571429,0.008667,8,0.795833
Bronx,New York,10/6/2003,23.571429,0.008667,8,0.7875
Bronx,New York,10/7/2003,32.25,0.007167,12.5,0.979167
Bronx,New York,10/7/2003,32.25,0.007167,12.5,0.9875
Bronx,New York,10/7/2003,32.25,0.007167,12.45,0.979167
Bronx,New York,10/7/2003,32.25,0.007167,12.45,0.9875
Bronx,New York,10/8/2003,46.5,0.006292,17.666667,0.954167
Bronx,New York,10/8/2003,46.5,0.006292,17.666667,0.95
Bronx,New York,10/8/2003,46.5,0.006292,17.6375,0.954167
Bronx,New York,10/8/2003,46.5,0.006292,17.6375,0.95
Bronx,New York,10/9/2003,48.416667,0.005792,14.26087,1.313043
Bronx,New York,10/9/2003,48.416667,0.005792,14.26087,1.216667
Bronx,New York,10/9/2003,48.416667,0.005792,14.014286,1.313043
Bronx,New York,10/9/2003,48.416667,0.005792,14.014286,1.216667
Bronx,New York,10/10/2003,25.25,0.017375,3.041667,0.908333
Bronx,New York,10/10/2003,25.25,0.017375,3.041667,1.029167
Bronx,New York,10/10/2003,25.25,0.017375,3.0125,0.908333
Bronx,New York,10/10/2003,25.25,0.017375,3.0125,1.029167
Bronx,New York,10/11/2003,20.583333,0.033167,2.416667,0.791667
Bronx,New York,10/11/2003,20.583333,0.033167,2.416667,0.816667
Bronx,New York,10/11/2003,20.583333,0.033167,2.375,0.791667
Bronx,New York,10/11/2003,20.583333,0.033167,2.375,0.816667
Bronx,New York,10/12/2003,20.166667,0.021542,5.125,0.758333
Bronx,New York,10/12/2003,20.166667,0.021542,5.125,0.729167
Bronx,New York,10/12/2003,20.166667,0.021542,5.1,0.758333
Bronx,New York,10/12/2003,20.166667,0.021542,5.1,0.729167
Bronx,New York,10/13/2003,20.958333,0.013458,4.125,0.7125
Bronx,New York,10/13/2003,20.958333,0.013458,4.125,0.725
Bronx,New York,10/13/2003,20.958333,0.013458,4.1,0.7125
Bronx,New York,10/13/2003,20.958333,0.013458,4.1,0.725
Bronx,New York,10/14/2003,18.458333,0.023208,3.583333,0.866667
Bronx,New York,10/14/2003,18.458333,0.023208,3.583333,0.908333
Bronx,New York,10/14/2003,18.458333,0.023208,3.55,0.866667
Bronx,New York,10/14/2003,18.458333,0.023208,3.55,0.908333
Bronx,New York,10/15/2003,12.75,0.019417,2.5,0.620833
Bronx,New York,10/15/2003,12.75,0.019417,2.5,0.633333
Bronx,New York,10/15/2003,12.75,0.019417,2.55,0.620833
Bronx,New York,10/15/2003,12.75,0.019417,2.55,0.633333
Bronx,New York,10/16/2003,25.958333,0.013208,8.777778,0.678261
Bronx,New York,10/16/2003,25.958333,0.013208,8.777778,0.675
Bronx,New York,10/16/2003,25.958333,0.013208,8.766667,0.678261
Bronx,New York,10/16/2003,25.958333,0.013208,8.766667,0.675
Bronx,New York,10/17/2003,27.291667,0.007125,8.125,0.670833
Bronx,New York,10/17/2003,27.291667,0.007125,8.125,0.666667
Bronx,New York,10/17/2003,27.291667,0.007125,8.075,0.670833
Bronx,New York,10/17/2003,27.291667,0.007125,8.075,0.666667
Bronx,New York,10/18/2003,23.083333,0.008,7.583333,0.654167
Bronx,New York,10/18/2003,23.083333,0.008,7.583333,0.633333
Bronx,New York,10/18/2003,23.083333,0.008,7.5625,0.654167
Bronx,New York,10/18/2003,23.083333,0.008,7.5625,0.633333
Bronx,New York,10/19/2003,25.125,0.002542,11.666667,0.716667
Bronx,New York,10/19/2003,25.125,0.002542,11.666667,0.758333
Bronx,New York,10/19/2003,25.125,0.002542,11.625,0.716667
Bronx,New York,10/19/2003,25.125,0.002542,11.625,0.758333
Bronx,New York,10/20/2003,28.541667,0.006292,10.608696,0.695652
Bronx,New York,10/20/2003,28.541667,0.006292,10.608696,0.695833
Bronx,New York,10/20/2003,28.541667,0.006292,11.014286,0.695652
Bronx,New York,10/20/2003,28.541667,0.006292,11.014286,0.695833
Bronx,New York,10/21/2003,32.958333,0.012458,8.541667,0.729167
Bronx,New York,10/21/2003,32.958333,0.012458,8.541667,0.754167
Bronx,New York,10/21/2003,32.958333,0.012458,8.5125,0.729167
Bronx,New York,10/21/2003,32.958333,0.012458,8.5125,0.754167
Bronx,New York,10/22/2003,13.666667,0.006042,7.083333,0.608333
Bronx,New York,10/22/2003,13.666667,0.006042,7.05,0.608333
Bronx,New York,10/23/2003,16.958333,0.0115,6.375,0.558333
Bronx,New York,10/23/2003,16.958333,0.0115,6.375,0.579167
Bronx,New York,10/23/2003,16.958333,0.0115,6.35,0.558333
Bronx,New York,10/23/2003,16.958333,0.0115,6.35,0.579167
Bronx,New York,10/24/2003,23.125,0.006417,9.666667,0.6875
Bronx,New York,10/24/2003,23.125,0.006417,9.666667,0.633333
Bronx,New York,10/24/2003,23.125,0.006417,9.625,0.6875
Bronx,New York,10/24/2003,23.125,0.006417,9.625,0.633333
Bronx,New York,10/25/2003,25.958333,0.009583,13.916667,1.108333
Bronx,New York,10/25/2003,25.958333,0.009583,13.916667,1.133333
Bronx,New York,10/25/2003,25.958333,0.009583,13.875,1.108333
Bronx,New York,10/25/2003,25.958333,0.009583,13.875,1.133333
Bronx,New York,10/26/2003,25.666667,0.011417,5.125,0.783333
Bronx,New York,10/26/2003,25.666667,0.011417,5.125,0.8
Bronx,New York,10/26/2003,25.666667,0.011417,5.0875,0.783333
Bronx,New York,10/26/2003,25.666667,0.011417,5.0875,0.8
Bronx,New York,10/27/2003,26.75,0.009042,3.333333,0.883333
Bronx,New York,10/27/2003,26.75,0.009042,3.333333,0.8625
Bronx,New York,10/27/2003,26.75,0.009042,3.3,0.883333
Bronx,New York,10/27/2003,26.75,0.009042,3.3,0.8625
Bronx,New York,10/28/2003,19.541667,0.007625,6,0.85
Bronx,New York,10/28/2003,19.541667,0.007625,6,0.8625
Bronx,New York,10/28/2003,19.541667,0.007625,5.9625,0.85
Bronx,New York,10/28/2003,19.541667,0.007625,5.9625,0.8625
Bronx,New York,10/29/2003,18,0.00575,6.15,0.830435
Bronx,New York,10/29/2003,18,0.00575,6.15,0.866667
Bronx,New York,10/29/2003,18,0.00575,6.35,0.830435
Bronx,New York,10/29/2003,18,0.00575,6.35,0.866667
Bronx,New York,10/30/2003,24.5,0.004125,12.25,0.95
Bronx,New York,10/30/2003,24.5,0.004125,12.25,0.8375
Bronx,New York,10/30/2003,24.5,0.004125,12.2,0.95
Bronx,New York,10/30/2003,24.5,0.004125,12.2,0.8375
Bronx,New York,10/31/2003,36.333333,0.005708,14.083333,1.3875
Bronx,New York,10/31/2003,36.333333,0.005708,14.083333,1.4625
Bronx,New York,10/31/2003,36.333333,0.005708,14.0625,1.3875
Bronx,New York,10/31/2003,36.333333,0.005708,14.0625,1.4625
Bronx,New York,11/1/2003,45.583333,0.004792,22.041667,1.279167
Bronx,New York,11/1/2003,45.583333,0.004792,22.041667,1.229167
Bronx,New York,11/1/2003,45.583333,0.004792,22,1.279167
Bronx,New York,11/1/2003,45.583333,0.004792,22,1.229167
Bronx,New York,11/2/2003,28.125,0.00825,4.875,0.970833
Bronx,New York,11/2/2003,28.125,0.00825,4.875,1.045833
Bronx,New York,11/2/2003,28.125,0.00825,4.8375,0.970833
Bronx,New York,11/2/2003,28.125,0.00825,4.8375,1.045833
Bronx,New York,11/3/2003,49.086957,0.006375,17.347826,1.383333
Bronx,New York,11/3/2003,49.086957,0.006375,17.347826,1.320833
Bronx,New York,11/3/2003,49.086957,0.006375,17.242857,1.383333
Bronx,New York,11/3/2003,49.086957,0.006375,17.242857,1.320833
Bronx,New York,11/4/2003,24.458333,0.010417,9.625,0.941667
Bronx,New York,11/4/2003,24.458333,0.010417,9.625,1.0375
Bronx,New York,11/4/2003,24.458333,0.010417,9.6,0.941667
Bronx,New York,11/4/2003,24.458333,0.010417,9.6,1.0375
Bronx,New York,11/5/2003,20.541667,0.003833,6.208333,1.266667
Bronx,New York,11/5/2003,20.541667,0.003833,6.208333,1.108333
Bronx,New York,11/5/2003,20.541667,0.003833,6.15,1.266667
Bronx,New York,11/5/2003,20.541667,0.003833,6.15,1.108333
Bronx,New York,11/6/2003,20.791667,0.001125,6.125,1.166667
Bronx,New York,11/6/2003,20.791667,0.001125,6.125,1.325
Bronx,New York,11/6/2003,20.791667,0.001125,6.0875,1.166667
Bronx,New York,11/6/2003,20.791667,0.001125,6.0875,1.325
Bronx,New York,11/7/2003,22.125,0.00825,8.875,0.743478
Bronx,New York,11/7/2003,22.125,0.00825,8.875,0.754167
Bronx,New York,11/7/2003,22.125,0.00825,8.8375,0.743478
Bronx,New York,11/7/2003,22.125,0.00825,8.8375,0.754167
Bronx,New York,11/8/2003,18.541667,0.015875,7.458333,0.558333
Bronx,New York,11/8/2003,18.541667,0.015875,7.458333,0.6
Bronx,New York,11/8/2003,18.541667,0.015875,7.4125,0.558333
Bronx,New York,11/8/2003,18.541667,0.015875,7.4125,0.6
Bronx,New York,11/9/2003,20.75,0.0105,9.333333,0.575
Bronx,New York,11/9/2003,20.75,0.0105,9.333333,0.5625
Bronx,New York,11/9/2003,20.75,0.0105,9.3,0.575
Bronx,New York,11/9/2003,20.75,0.0105,9.3,0.5625
Bronx,New York,11/10/2003,40.190476,0.0015,23.478261,0.947826
Bronx,New York,11/10/2003,40.190476,0.0015,23.478261,0.895833
Bronx,New York,11/10/2003,40.190476,0.0015,23.957143,0.947826
Bronx,New York,11/10/2003,40.190476,0.0015,23.957143,0.895833
Bronx,New York,11/11/2003,42.291667,0.002542,21.666667,1.054167
Bronx,New York,11/11/2003,42.291667,0.002542,21.666667,1.066667
Bronx,New York,11/11/2003,42.291667,0.002542,21.6375,1.054167
Bronx,New York,11/11/2003,42.291667,0.002542,21.6375,1.066667
Bronx,New York,11/12/2003,33.75,0.001417,14.416667,1.404167
Bronx,New York,11/12/2003,33.75,0.001417,14.416667,1.366667
Bronx,New York,11/12/2003,33.75,0.001417,14.375,1.404167
Bronx,New York,11/12/2003,33.75,0.001417,14.375,1.366667
Bronx,New York,11/13/2003,15.958333,0.017958,4.5,0.6125
Bronx,New York,11/13/2003,15.958333,0.017958,4.5,0.725
Bronx,New York,11/13/2003,15.958333,0.017958,4.4625,0.6125
Bronx,New York,11/13/2003,15.958333,0.017958,4.4625,0.725
